timestamp_unix,60,Ballen,30
1731919386,99.0,,
1731921100,,,
1731923650,,,98.0
1731925340,,99.0,
1731939270,100.0,,
1731942340,,,
1731942919,,,99.0
1731944801,,100.0,
1731959154,100.0,,
1731960649,,,
1731962187,,,100.0
1731964262,,100.0,
1731979038,100.0,,
1731981450,,,100.0
1731981889,,,
1731983719,,100.0,
1731998918,100.0,,
1732000190,,,
1732000714,,,100.0
1732003175,,99.0,
1732018798,100.0,,
1732019978,,,100.0
1732021429,,,
1732022634,,100.0,
1732038678,100.0,,
1732039251,,,100.0
1732042088,,100.0,
1732058518,,,100.0
1732058552,100.0,,
1732060965,,,
1732061539,,100.0,
1732077775,,,100.0
1732078426,100.0,,
1732079254,,,
1732080992,,100.0,
1732097040,,,99.0
1732098300,99.0,,
1732100441,,100.0,
1732100494,,,
1732116298,,,100.0
1732118174,100.0,,
1732118773,,,
1732119892,,100.0,
1732135555,,,100.0
1732138047,100.0,,
1732139343,,100.0,
1732140013,,,
1732154812,,,100.0
1732157921,100.0,,
1732158302,,,
1732158792,,100.0,
1732174076,,,99.0
1732177804,99.0,,
1732178241,,100.0,
1732179529,,,
1732193330,,,100.0
1732197677,99.0,,
1732197689,,100.0,
1732197802,,,
1732212586,,,100.0
1732217137,,100.0,
1732217550,100.0,,
1732219041,,,
1732231850,,,100.0
1732236585,,100.0,
1732237324,,,
1732237422,100.0,,
1732251103,,,100.0
1732256032,,100.0,
1732257292,99.0,,
1732258563,,,
1732270354,,,100.0
1732275476,,99.0,
1732276834,,,
1732277161,98.0,,
1732294924,,100.0,
1732297033,99.0,,
1732298074,,,
1732308973,,,100.0
1732314373,,100.0,
1732316346,,,
1732316905,100.0,,
1732328224,,,100.0
1732333818,,100.0,
1732336773,100.0,,
1732337586,,,
1732347473,,,98.0
1732353262,,98.0,
1732355852,,,
1732356640,98.0,,
1732366725,,,98.0
1732372707,,98.0,
1732376513,98.0,,
1732377091,,,
1732385992,,,98.0
1732392157,,98.0,
1732395358,,,
1732396387,98.0,,
1732405253,,,98.0
1732411607,,97.0,
1732416262,96.0,,
1732416597,,,
1732424514,,,96.0
1732431061,,96.0,
1732434871,,,
1732436153,95.0,,
1732450522,,95.0,
1732456042,95.0,,
1732456111,,,
1732463169,,,95.0
1732469991,,95.0,
1732474410,,,
1732475938,95.0,,
1732482453,,,95.0
1732489466,,95.0,
1732495650,,,
1732495838,94.0,,
1732501738,,,94.0
1732508941,,94.0,
1732513971,,,
1732515737,93.0,,
1732521041,,,94.0
1732528419,,93.0,
1732535210,,,
1732535642,93.0,,
1732540334,,,94.0
1732547905,,93.0,
1732553560,,,
1732555554,93.0,,
1732559631,,,94.0
1732567391,,94.0,
1732574800,,,
1732575464,94.0,,
1732578927,,,94.0
1732586874,,95.0,
1732593152,,,
1732595368,95.0,,
1732598217,,,95.0
1732606352,,95.0,
1732614392,,,
1732615268,95.0,,
1732617504,,,94.0
1732625827,,95.0,
1732632731,,,
1732635166,95.0,,
1732636790,,,95.0
1732645304,,95.0,
1732653971,,,
1732655064,95.0,,
1732656075,,,96.0
1732664776,,96.0,
1732672296,,,
1732674958,96.0,,
1732675357,,,96.0
1732684247,,96.0,
1732693536,,,
1732694635,,,95.0
1732694848,95.0,,
1732703713,,95.0,
1732711848,,,
1732713912,,,95.0
1732714737,95.0,,
1732723182,,95.0,
1732733088,,,
1732733192,,,95.0
1732734631,95.0,,
1732742654,,96.0,
1732751443,,,
1732752476,,,96.0
1732754528,96.0,,
1732762126,,96.0,
1732771754,,,95.0
1732772682,,,
1732774417,96.0,,
1732781592,,96.0,
1732791029,,,95.0
1732791040,,,
1732794306,96.0,,
1732801058,,96.0,
1732810307,,,96.0
1732812280,,,
1732814196,96.0,,
1732820523,,96.0,
1732829583,,,96.0
1732830618,,,
1732834083,96.0,,
1732839988,,96.0,
1732848857,,,96.0
1732851858,,,
1732853969,97.0,,
1732859450,,97.0,
1732868128,,,96.0
1732870186,,,
1732873852,97.0,,
1732878911,,97.0,
1732887395,,,96.0
1732891425,,,
1732893736,97.0,,
1732898370,,98.0,
1732906663,,,97.0
1732909757,,,
1732913616,98.0,,
1732917826,,98.0,
1732925925,,,98.0
1732930997,,,
1732933492,99.0,,
1732937277,,99.0,
1732945181,,,98.0
1732949315,,,
1732953364,98.0,,
1732956725,,98.0,
1732964433,,,97.0
1732970554,,,
1732973235,98.0,,
1732976175,,98.0,
1732983691,,,98.0
1732988842,,,
1732993109,99.0,,
1732995626,,99.0,
1733002947,,,98.0
1733010081,,,
1733012981,99.0,,
1733015075,,99.0,
1733022199,,,98.0
1733028347,,,
1733032852,99.0,,
1733034525,,99.0,
1733041448,,,98.0
1733049587,,,
1733052721,98.0,,
1733053968,,98.0,
1733060700,,,98.0
1733067843,,,
1733072592,98.0,,
1733073415,,99.0,
1733079968,,,98.0
1733089082,,,
1733092464,99.0,,
1733092862,,98.0,
1733099221,,,97.0
1733107338,,,
1733112309,,98.0,
1733112404,97.0,,
1733118478,,,96.0
1733128578,,,
1733131760,,96.0,
1733132279,96.0,,
1733137742,,,95.0
1733146854,,,
1733151217,,96.0,
1733152162,96.0,,
1733157011,,,96.0
1733168094,,,
1733170679,,96.0,
1733172048,96.0,,
1733176281,,,95.0
1733186385,,,
1733190138,,96.0,
1733191932,96.0,,
1733195552,,,96.0
1733207625,,,
1733209600,,96.0,
1733211816,96.0,,
1733214823,,,95.0
1733225923,,,
1733229061,,96.0,
1733231707,96.0,,
1733234105,,,96.0
1733247163,,,
1733248523,,96.0,
1733251591,96.0,,
1733253377,,,96.0
1733265463,,,
1733267983,,97.0,
1733271473,96.0,,
1733272646,,,96.0
1733286703,,,
1733287440,,97.0,
1733291354,96.0,,
1733291912,,,96.0
1733305001,,,
1733306896,,97.0,
1733311178,,,96.0
1733311234,96.0,,
1733326240,,,
1733326353,,97.0,
1733330446,,,96.0
1733331116,97.0,,
1733344537,,,
1733345811,,98.0,
1733349711,,,97.0
1733350996,98.0,,
1733365263,,98.0,
1733365776,,,
1733368970,,,98.0
1733370871,98.0,,
1733384075,,,
1733384712,,98.0,
1733388222,,,97.0
1733390741,97.0,,
1733404160,,98.0,
1733405315,,,
1733407477,,,97.0
1733410614,97.0,,
1733423609,,98.0,
1733423617,,,
1733426737,,,96.0
1733430488,97.0,,
1733443060,,97.0,
1733444857,,,
1733445998,,,97.0
1733450363,96.0,,
1733462512,,96.0,
1733463184,,,
1733465260,,,96.0
1733470241,96.0,,
1733481968,,96.0,
1733484424,,,
1733484528,,,96.0
1733490124,96.0,,
1733501428,,96.0,
1733502747,,,
1733503801,,,96.0
1733510010,96.0,,
1733520890,,96.0,
1733523075,,,96.0
1733523986,,,
1733529898,96.0,,
1733540353,,96.0,
1733542304,,,
1733542348,,,96.0
1733549782,96.0,,
1733559811,,96.0,
1733561617,,,96.0
1733563543,,,
1733569664,96.0,,
1733579269,,96.0,
1733580887,,,96.0
1733581849,,,
1733589546,96.0,,
1733598727,,97.0,
1733600158,,,97.0
1733603089,,,
1733609429,97.0,,
1733618183,,98.0,
1733619427,,,97.0
1733621392,,,
1733629308,98.0,,
1733637638,,98.0,
1733638699,,,97.0
1733642631,,,
1733649185,96.0,,
1733657088,,97.0,
1733657957,,,96.0
1733660933,,,
1733669062,96.0,,
1733676542,,97.0,
1733677224,,,96.0
1733682172,,,
1733688943,96.0,,
1733696000,,97.0,
1733696503,,,96.0
1733700475,,,
1733708825,96.0,,
1733715457,,97.0,
1733721715,,,
1733728705,96.0,,
1733734913,,97.0,
1733735146,,,96.0
1733740017,,,
1733748586,96.0,,
1733754371,,97.0,
1733754415,,,96.0
1733761257,,,
1733768467,96.0,,
1733773685,,,96.0
1733773840,,97.0,
1733779558,,,
1733788348,96.0,,
1733792955,,,96.0
1733793297,,97.0,
1733800798,,,
1733808229,96.0,,
1733812224,,,96.0
1733812756,,97.0,
1733819100,,,
1733828109,96.0,,
1733832212,,97.0,
1733840340,,,
1733847991,96.0,,
1733850869,,,96.0
1733851670,,97.0,
1733858636,,,
1733867873,96.0,,
1733870137,,,96.0
1733871127,,97.0,
1733879876,,,
1733887752,96.0,,
1733889404,,,96.0
1733890584,,97.0,
1733898175,,,
1733907630,96.0,,
1733908669,,,96.0
1733910039,,97.0,
1733919415,,,
1733927509,97.0,,
1733927934,,,97.0
1733929493,,98.0,
1733937705,,,
1733947196,,,97.0
1733947385,97.0,,
1733948947,,98.0,
1733958944,,,
1733966455,,,97.0
1733967260,97.0,,
1733968399,,98.0,
1733977228,,,
1733985722,,,96.0
1733987164,97.0,,
1733987848,,98.0,
1733998468,,,
